date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:38:40	603/603	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:08:21%20GMT	https://pinterest.com/pin/create/button/?url=http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/%26description=The%20Birth%20of%20Lies%26media=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p061-150x150.jpg	D:/website/digiXinfo/pinterest.com/pin/create/button/index9f2e.html	(from http://pinterest.com/pin/create/button/?url=http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/&description=The%20Birth%20of%20Lies&media=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p061-150x150.jpg)
20:38:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:08:21%20GMT	http://lambda.oxygenna.com/creative/?p=199	D:/website/digiXinfo/lambda.oxygenna.com/creative/index5051.html	(from http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/)
20:38:40	3178/3178	---MC-	200	added ('OK')	text/xml	date:Fri,%2022%20Jan%202016%2015:08:21%20GMT	http://lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F05%2F01%2Fall-the-presidents-heads%2F&format=xml	D:/website/digiXinfo/lambda.oxygenna.com/creative/wp-json/oembed/1.0/embedf2a9	(from http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/)
20:38:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:08:22%20GMT	http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/'http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/'http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	(from http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/)
20:38:41	162/162	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Jan%202016%2015:08:22%20GMT	http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/http:/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	(from http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/)
20:38:42	0/0	---M--	302	error ('Found')	application/binary	date:Fri,%2022%20Jan%202016%2015:08:23%20GMT	https://plus.google.com/share?url=http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p071-150x150.jpg	D:/website/digiXinfo/plus.google.com/share.2206653.delayed	(from http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/)
20:38:42	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20Jan%202016%2015:08:23%20GMT	http://www.facebook.com/sharer.php?u=http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p071-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.2219ca9.delayed	(from http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/)
20:38:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:08:24%20GMT	https://www.facebook.com/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F05%2F01%2Fall-the-presidents-heads%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp071-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.2222736.delayed	(from http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/)
20:38:44	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20Jan%202016%2015:08:24%20GMT	https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F05%2F01%2Fall-the-presidents-heads%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp071-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer/sharer2736.php	(from http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/)
20:38:44	649/649	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:08:25%20GMT	http://pinterest.com/pin/create/button/?url=http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/&description=All%20the%20Presidents%26%238217%3B%20Heads&media=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p071-150x150.jpg	D:/website/digiXinfo/pinterest.com/pin/create/button/indexa64c.html	(from http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/)
20:38:45	53979/53979	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2015:08:26%20GMT	http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/?replytocom=30	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/index7c98.html	(from http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/)
20:38:45	0/-1	---M--	302	error ('')			https://plus.google.com/share?url=http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p061-150x150.jpg	D:/website/digiXinfo/plus.google.com/share.224a86e.delayed	(from http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/?replytocom=20)
20:38:45	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?u=http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p061-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.2254e64.delayed	(from http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/?replytocom=20)
20:38:45	0/-1	---M--	301	error ('')			https://www.facebook.com/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F08%2F25%2Fthe-birth-of-lies%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp061-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.226f2d6.delayed	(from http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/?replytocom=20)
20:38:45	53987/53987	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2015:08:26%20GMT	http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/?replytocom=13	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/indexfa40.html	(from http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/)
20:38:45	53979/53979	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2015:08:26%20GMT	http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/?replytocom=31	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/indexec27.html	(from http://lambda.oxygenna.com/creative/2014/05/01/all-the-presidents-heads/)
20:38:46	50945/50945	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2015:08:26%20GMT	http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/?replytocom=6	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/index267f.html	(from http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/)
20:38:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20Jan%202016%2015:08:27%20GMT	https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F08%2F25%2Fthe-birth-of-lies%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp061-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer/sharer.227f2d6.delayed	(from http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/?replytocom=20)
20:38:47	0/-1	---M--	302	error ('')			https://plus.google.com/share?url=http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p061-150x150.jpg	D:/website/digiXinfo/plus.google.com/share.228a86e.delayed	(from http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/?replytocom=21)
20:38:47	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?u=http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p061-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.2294e64.delayed	(from http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/?replytocom=21)
20:38:47	0/-1	---M--	301	error ('')			https://www.facebook.com/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F08%2F25%2Fthe-birth-of-lies%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp061-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.22af2d6.delayed	(from http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/?replytocom=21)
20:38:47	0/-1	---M--	302	error ('')			https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F08%2F25%2Fthe-birth-of-lies%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp061-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer/sharer.22bf2d6.delayed	(from http://lambda.oxygenna.com/creative/2014/08/25/the-birth-of-lies/?replytocom=21)
20:38:47	0/-1	---M--	302	error ('')			https://plus.google.com/share?url=http://lambda.oxygenna.com/creative/2014/07/25/the-cyber-house-rules/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p03-150x150.jpg	D:/website/digiXinfo/plus.google.com/share.22c2f66.delayed	(from http://lambda.oxygenna.com/creative/2014/07/25/the-cyber-house-rules/?replytocom=8)
20:38:47	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?u=http://lambda.oxygenna.com/creative/2014/07/25/the-cyber-house-rules/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p03-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.22d4572.delayed	(from http://lambda.oxygenna.com/creative/2014/07/25/the-cyber-house-rules/?replytocom=8)
20:38:47	0/-1	---M--	301	error ('')			https://www.facebook.com/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F07%2F25%2Fthe-cyber-house-rules%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp03-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.22e9af7.delayed	(from http://lambda.oxygenna.com/creative/2014/07/25/the-cyber-house-rules/?replytocom=8)
20:38:47	617/617	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:08:28%20GMT	https://pinterest.com/pin/create/button/?url=http://lambda.oxygenna.com/creative/2014/07/25/the-cyber-house-rules/%26description=The%20Cyber%20House%20Rules%26media=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p03-150x150.jpg	D:/website/digiXinfo/pinterest.com/pin/create/button/index1538.html	(from http://pinterest.com/pin/create/button/?url=http://lambda.oxygenna.com/creative/2014/07/25/the-cyber-house-rules/&description=The%20Cyber%20House%20Rules&media=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p03-150x150.jpg)
20:38:48	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20Jan%202016%2015:08:29%20GMT	https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F07%2F25%2Fthe-cyber-house-rules%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp03-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer/sharer.22f9af7.delayed	(from http://lambda.oxygenna.com/creative/2014/07/25/the-cyber-house-rules/?replytocom=8)
20:38:48	0/-1	---M--	302	error ('')			https://plus.google.com/share?url=http://lambda.oxygenna.com/creative/2014/07/25/the-cyber-house-rules/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p03-150x150.jpg	D:/website/digiXinfo/plus.google.com/share.2302f66.delayed	(from http://lambda.oxygenna.com/creative/2014/07/25/the-cyber-house-rules/?replytocom=24)
20:38:48	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?u=http://lambda.oxygenna.com/creative/2014/07/25/the-cyber-house-rules/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p03-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.2314572.delayed	(from http://lambda.oxygenna.com/creative/2014/07/25/the-cyber-house-rules/?replytocom=24)
20:38:48	0/-1	---M--	301	error ('')			https://www.facebook.com/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F07%2F25%2Fthe-cyber-house-rules%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp03-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.2329af7.delayed	(from http://lambda.oxygenna.com/creative/2014/07/25/the-cyber-house-rules/?replytocom=24)
20:38:48	0/-1	---M--	302	error ('')			https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F07%2F25%2Fthe-cyber-house-rules%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp03-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer/sharer.2339af7.delayed	(from http://lambda.oxygenna.com/creative/2014/07/25/the-cyber-house-rules/?replytocom=24)
20:38:48	0/-1	---M--	302	error ('')			https://plus.google.com/share?url=http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p041-150x150.jpg	D:/website/digiXinfo/plus.google.com/share.234666c.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/?replytocom=3)
20:38:48	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?u=http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p041-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.235f56d.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/?replytocom=3)
20:38:48	0/-1	---M--	301	error ('')			https://www.facebook.com/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fa-flight-to-remember%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp041-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.236c32b.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/?replytocom=3)
20:38:48	615/615	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:08:30%20GMT	https://pinterest.com/pin/create/button/?url=http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/%26description=A%20Flight%20to%20Remember%26media=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p041-150x150.jpg	D:/website/digiXinfo/pinterest.com/pin/create/button/indexfb26.html	(from http://pinterest.com/pin/create/button/?url=http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/&description=A%20Flight%20to%20Remember&media=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p041-150x150.jpg)
20:38:49	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20Jan%202016%2015:08:29%20GMT	https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fa-flight-to-remember%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp041-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer/sharerc32b.php	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/?replytocom=3)
20:38:49	0/-1	---M--	302	error ('')			https://plus.google.com/share?url=http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p041-150x150.jpg	D:/website/digiXinfo/plus.google.com/share.238666c.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/?replytocom=16)
20:38:49	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?u=http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p041-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.239f56d.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/?replytocom=16)
20:38:49	0/-1	---M--	301	error ('')			https://www.facebook.com/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fa-flight-to-remember%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp041-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.23ac32b.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/?replytocom=16)
20:38:49	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20Jan%202016%2015:08:30%20GMT	https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fa-flight-to-remember%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp041-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer/sharerc32b.php	(from http://lambda.oxygenna.com/creative/2014/09/25/a-flight-to-remember/?replytocom=16)
20:38:49	0/-1	---M--	302	error ('')			https://plus.google.com/share?url=http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p011-150x150.jpg	D:/website/digiXinfo/plus.google.com/share.23c2743.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/?replytocom=4)
20:38:49	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?u=http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p011-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.23de31c.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/?replytocom=4)
20:38:49	0/-1	---M--	301	error ('')			https://www.facebook.com/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fblog-fundamentals-explained%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp011-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.23e4ce0.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/?replytocom=4)
20:38:50	657/657	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:08:31%20GMT	https://pinterest.com/pin/create/button/?url=http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/%26description=The%20Beast%20with%20a%20Billion%20Backs%26media=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p011-150x150.jpg	D:/website/digiXinfo/pinterest.com/pin/create/button/indexf368.html	(from http://pinterest.com/pin/create/button/?url=http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/&description=The%20Beast%20with%20a%20Billion%20Backs&media=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p011-150x150.jpg)
20:38:50	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20Jan%202016%2015:08:31%20GMT	https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fblog-fundamentals-explained%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp011-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer/sharer4ce0.php	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/?replytocom=4)
20:38:50	0/-1	---M--	302	error ('')			https://plus.google.com/share?url=http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p011-150x150.jpg	D:/website/digiXinfo/plus.google.com/share.2402743.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/?replytocom=17)
20:38:50	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?u=http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/&images=http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/p011-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.241e31c.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/?replytocom=17)
20:38:50	0/-1	---M--	301	error ('')			https://www.facebook.com/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fblog-fundamentals-explained%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp011-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer.2424ce0.delayed	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/?replytocom=17)
20:38:51	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2022%20Jan%202016%2015:08:31%20GMT	https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F09%2F25%2Fblog-fundamentals-explained%2F&images=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2Fwp-content%2Fuploads%2Fsites%2F8%2F2014%2F10%2Fp011-150x150.jpg	D:/website/digiXinfo/www.facebook.com/sharer/sharer4ce0.php	(from http://lambda.oxygenna.com/creative/2014/09/25/blog-fundamentals-explained/?replytocom=17)
20:38:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:08:33%20GMT	http://lambda.oxygenna.com/creative/2014/06/25/sing-along-fellas/'http://lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg'	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/06/25/sing-along-fellas/'http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.246.delayed	(from http://lambda.oxygenna.com/creative/2014/06/25/sing-along-fellas/)
20:38:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:08:33%20GMT	http://lambda.oxygenna.com/creative/?p=196	D:/website/digiXinfo/lambda.oxygenna.com/creative/indexf45e.html	(from http://lambda.oxygenna.com/creative/2014/06/25/sing-along-fellas/)
20:38:52	162/162	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Jan%202016%2015:08:33%20GMT	http://lambda.oxygenna.com/creative/2014/06/25/sing-along-fellas/http:/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/06/25/sing-along-fellas/http_/lambda.oxygenna.com/creative/wp-content/uploads/sites/8/2014/10/blog.jpg	(from http://lambda.oxygenna.com/creative/2014/06/25/sing-along-fellas/)
20:38:53	2620/2620	---MCZ	200	added ('OK')	application/json	date:Fri,%2022%20Jan%202016%2015:08:34%20GMT	http://lambda.oxygenna.com/creative/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flambda.oxygenna.com%2Fcreative%2F2014%2F06%2F25%2Fthe-silence-of-the-clamps%2F	D:/website/digiXinfo/lambda.oxygenna.com/creative/wp-json/oembed/1.0/embedd75c.json	(from http://lambda.oxygenna.com/creative/2014/06/25/the-silence-of-the-clamps/)
20:38:53	49069/49069	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2015:08:34%20GMT	http://lambda.oxygenna.com/creative/2014/06/25/sing-along-fellas/?replytocom=29	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/06/25/sing-along-fellas/index06b6.html	(from http://lambda.oxygenna.com/creative/2014/06/25/sing-along-fellas/)
20:38:53	49077/49077	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2015:08:34%20GMT	http://lambda.oxygenna.com/creative/2014/06/25/sing-along-fellas/?replytocom=12	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/06/25/sing-along-fellas/index04d3.html	(from http://lambda.oxygenna.com/creative/2014/06/25/sing-along-fellas/)
20:38:53	4011/4011	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Oct%202014%2014:16:20%20GMT	http://lambda.oxygenna.com/creative/2014/06/25/the-silence-of-the-clamps/feed/	D:/website/digiXinfo/lambda.oxygenna.com/creative/2014/06/25/the-silence-of-the-clamps/feed/index.html	(from http://lambda.oxygenna.com/creative/2014/06/25/the-silence-of-the-clamps/)
20:38:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jan%202016%2015:08:35%20GMT	http://lambda.oxygenna.com/creative/?p=195	D:/website/digiXinfo/lambda.oxygenna.com/creative/index78d6.html	(from http://lambda.oxygenna.com/creative/2014/06/25/the-silence-of-the-clamps/)
